,Lineage,Diversity,Fluctuations,Final Composition,Community Function,Lyapunov Exponent (cycle 5),Lyapunov Exponent (cycle 12),Cycle,No. Unique Compositions,Ecological Dynamics
786,6,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.3018814661153,"[-2.532255466850914, 0.05097004272038744]","[-2.583028298211317, 0.044865503522487984]",9,2,stable
787,7,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.8483823450912,"[-2.537779788865312, 0.04485196548232916]","[-2.5730289867043092, 0.04390840764085504]",9,2,stable
788,8,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.4920809103752,"[-2.5747524274682774, 0.04391852013697519]","[-2.5677135709985572, 0.044741832486594614]",9,2,stable
789,9,10,0.0,"[ 1.  3. 18. 22. 23. 28. 33. 38. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",121.5649055326378,"[-3.73897640955325, 0.03713029158601177]","[-3.7389761846804674, 0.0371303025179039]",9,2,stable
790,10,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.67787790235,"[-2.6164832509785425, 0.04039070674839897]","[-2.524912907800704, 0.04837983468340532]",9,2,stable
791,11,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.9441338694713,"[-2.5473545495634826, 0.0475589595484445]","[-2.5118792456247556, 0.048211739150422935]",9,2,stable
792,12,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.5455337467514,"[-2.564477473268968, 0.044353754702963225]","[-2.5268288670996575, 0.049489118922001245]",9,2,stable
793,13,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.3752384055273,"[-2.58642425365358, 0.043493081574648026]","[-2.529066516586219, 0.04841433030148851]",9,2,stable
794,14,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.1892455828744,"[-2.5294401884012503, 0.04623464122009757]","[-2.513307545133515, 0.043452025837890346]",9,2,stable
795,15,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.0404145505868,"[-2.5962240463695427, 0.0408151211971323]","[-2.5439966252797346, 0.04947880702649157]",9,2,stable
796,16,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.8529779530727,"[-2.5464413440175284, 0.04129776780386444]","[-2.574238636698334, 0.03921857482839671]",9,2,stable
797,17,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.0962718544059,"[-2.5696871341523893, 0.04602262585328602]","[-2.5790937150391806, 0.046788752417640286]",9,2,stable
798,18,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.1306260895891,"[-2.5298367544370812, 0.04768355134170493]","[-2.5699377168666753, 0.04255305293806857]",9,2,stable
799,19,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.506169398103,"[-2.575061957005762, 0.04368548779377113]","[-2.577940866409671, 0.04378465484795035]",9,2,stable
800,0,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.4025432800931,"[-2.5879472586984376, 0.04461655124310381]","[-2.55497940272786, 0.04486124025762448]",10,2,stable
801,1,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.0410836353586,"[-2.5723993507440803, 0.043344890487001304]","[-2.576933730440916, 0.039673540560749856]",10,2,stable
802,2,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.4295437520595,"[-2.525964325484948, 0.047098687474860415]","[-2.5603289417233333, 0.04202541550154325]",10,2,stable
803,3,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.5641288139484,"[-2.546575570241066, 0.04570903744333964]","[-2.5320298004722153, 0.04740169734568842]",10,2,stable
804,4,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.4872932425313,"[-2.535558339868538, 0.04597712769803929]","[-2.5144206356792362, 0.04773553292603561]",10,2,stable
805,5,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.8343536492415,"[-2.5454368044290443, 0.04775642951310842]","[-2.548442261638473, 0.045015061164075144]",10,2,stable
806,6,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.8582763899092,"[-2.532255466850914, 0.05097004272038744]","[-2.583028298211317, 0.044865503522487984]",10,2,stable
807,7,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.9225775391228,"[-2.537779788865312, 0.04485196548232916]","[-2.5730289867043092, 0.04390840764085504]",10,2,stable
808,8,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-700.6563659576708,"[-2.5747524274682774, 0.04391852013697519]","[-2.5677135709985572, 0.044741832486594614]",10,2,stable
809,9,10,0.0,"[ 1.  3. 18. 22. 23. 28. 33. 38. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",118.73702536639628,"[-3.73897640955325, 0.03713029158601177]","[-3.7389761846804674, 0.0371303025179039]",10,2,stable
810,10,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.4887876833996,"[-2.6164832509785425, 0.04039070674839897]","[-2.524912907800704, 0.04837983468340532]",10,2,stable
811,11,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.770558310036,"[-2.5473545495634826, 0.0475589595484445]","[-2.5118792456247556, 0.048211739150422935]",10,2,stable
812,12,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.1779833526928,"[-2.564477473268968, 0.044353754702963225]","[-2.5268288670996575, 0.049489118922001245]",10,2,stable
813,13,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.8378149537912,"[-2.58642425365358, 0.043493081574648026]","[-2.529066516586219, 0.04841433030148851]",10,2,stable
814,14,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-697.4608230117931,"[-2.5294401884012503, 0.04623464122009757]","[-2.513307545133515, 0.043452025837890346]",10,2,stable
815,15,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.7627423973878,"[-2.5962240463695427, 0.0408151211971323]","[-2.5439966252797346, 0.04947880702649157]",10,2,stable
816,16,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.1015183659364,"[-2.5464413440175284, 0.04129776780386444]","[-2.574238636698334, 0.03921857482839671]",10,2,stable
817,17,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.6925561308132,"[-2.5696871341523893, 0.04602262585328602]","[-2.5790937150391806, 0.046788752417640286]",10,2,stable
818,18,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.023193068097,"[-2.5298367544370812, 0.04768355134170493]","[-2.5699377168666753, 0.04255305293806857]",10,2,stable
819,19,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-705.4357282661745,"[-2.575061957005762, 0.04368548779377113]","[-2.577940866409671, 0.04378465484795035]",10,2,stable
820,0,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-699.9554901414439,"[-2.5879472586984376, 0.04461655124310381]","[-2.55497940272786, 0.04486124025762448]",11,2,stable
821,1,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-705.0647032542305,"[-2.5723993507440803, 0.043344890487001304]","[-2.576933730440916, 0.039673540560749856]",11,2,stable
822,2,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.0405760932838,"[-2.525964325484948, 0.047098687474860415]","[-2.5603289417233333, 0.04202541550154325]",11,2,stable
823,3,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.3238411954934,"[-2.546575570241066, 0.04570903744333964]","[-2.5320298004722153, 0.04740169734568842]",11,2,stable
824,4,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.3484303637732,"[-2.535558339868538, 0.04597712769803929]","[-2.5144206356792362, 0.04773553292603561]",11,2,stable
825,5,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.3818405277892,"[-2.5454368044290443, 0.04775642951310842]","[-2.548442261638473, 0.045015061164075144]",11,2,stable
826,6,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.4831715040249,"[-2.532255466850914, 0.05097004272038744]","[-2.583028298211317, 0.044865503522487984]",11,2,stable
827,7,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.1658072173124,"[-2.537779788865312, 0.04485196548232916]","[-2.5730289867043092, 0.04390840764085504]",11,2,stable
828,8,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.0177200389628,"[-2.5747524274682774, 0.04391852013697519]","[-2.5677135709985572, 0.044741832486594614]",11,2,stable
829,9,10,0.0,"[ 1.  3. 18. 22. 23. 28. 33. 38. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",120.60576816885916,"[-3.73897640955325, 0.03713029158601177]","[-3.7389761846804674, 0.0371303025179039]",11,2,stable
830,10,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.8181665875558,"[-2.6164832509785425, 0.04039070674839897]","[-2.524912907800704, 0.04837983468340532]",11,2,stable
831,11,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.5140405842491,"[-2.5473545495634826, 0.0475589595484445]","[-2.5118792456247556, 0.048211739150422935]",11,2,stable
832,12,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.883362787694,"[-2.564477473268968, 0.044353754702963225]","[-2.5268288670996575, 0.049489118922001245]",11,2,stable
833,13,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.4302091578267,"[-2.58642425365358, 0.043493081574648026]","[-2.529066516586219, 0.04841433030148851]",11,2,stable
834,14,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.6321131029583,"[-2.5294401884012503, 0.04623464122009757]","[-2.513307545133515, 0.043452025837890346]",11,2,stable
835,15,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.883546104074,"[-2.5962240463695427, 0.0408151211971323]","[-2.5439966252797346, 0.04947880702649157]",11,2,stable
836,16,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.0105018261098,"[-2.5464413440175284, 0.04129776780386444]","[-2.574238636698334, 0.03921857482839671]",11,2,stable
837,17,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-699.8714620797066,"[-2.5696871341523893, 0.04602262585328602]","[-2.5790937150391806, 0.046788752417640286]",11,2,stable
838,18,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.1038003180826,"[-2.5298367544370812, 0.04768355134170493]","[-2.5699377168666753, 0.04255305293806857]",11,2,stable
839,19,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.7788060538371,"[-2.575061957005762, 0.04368548779377113]","[-2.577940866409671, 0.04378465484795035]",11,2,stable
840,0,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.4715354174964,"[-2.5879472586984376, 0.04461655124310381]","[-2.55497940272786, 0.04486124025762448]",12,2,stable
841,1,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-702.4237982410848,"[-2.5723993507440803, 0.043344890487001304]","[-2.576933730440916, 0.039673540560749856]",12,2,stable
842,2,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.0867514519724,"[-2.525964325484948, 0.047098687474860415]","[-2.5603289417233333, 0.04202541550154325]",12,2,stable
843,3,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-704.3115481892086,"[-2.546575570241066, 0.04570903744333964]","[-2.5320298004722153, 0.04740169734568842]",12,2,stable
844,4,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-701.2040363824259,"[-2.535558339868538, 0.04597712769803929]","[-2.5144206356792362, 0.04773553292603561]",12,2,stable
845,5,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.787069041604,"[-2.5454368044290443, 0.04775642951310842]","[-2.548442261638473, 0.045015061164075144]",12,2,stable
846,6,9,0.0,"[ 4. 11. 16. 19. 30. 31. 39. 43. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-703.3762060476885,"[-2.532255466850914, 0.05097004272038744]","[-2.583028298211317, 0.044865503522487984]",12,2,stable
